STATION,EVENT,PRESSURE,SAMPLE_ID,Temp_CTD_P,Temp_CTD_S,Cond_CTD_P,Cond_CTD_S,Sal_CTD_P,Sal_CTD_S,Sal_Rep1,Sal_Rep2
YL_04,42,10.530,503218,5.0617,5.0622,3.075012,3.076678,31.8141,31.8327,31.82630729675293
YL_04,42,3.104,503219,5.0733,5.0748,3.07564,3.077361,31.8138,31.8322,
YL_05,45,174.205,503221,8.0518,8.0507,3.534618,3.535992,33.9375,33.9531,33.922725677490234
YL_05,45,150.337,503222,7.7777,7.7794,3.491799,3.493548,33.7553,33.7725,
YL_05,45,100.900,503223,6.3596,6.3593,3.295805,3.297328,33.0107,33.0279,
YL_05,45,80.039,503224,5.7687,5.7693,3.212851,3.214537,32.6651,32.6835,
YL_05,45,60.691,503225,5.0788,5.0783,3.116563,3.118115,32.2485,32.2667,
YL_05,45,49.474,503226,4.8755,4.8757,3.08613,3.087769,32.1011,32.1198,
YL_05,45,39.892,503227,4.9825,4.9827,3.077379,3.079099,31.9025,31.922,
YL_05,45,30.037,503228,5.081,5.0805,3.081688,3.083284,31.8624,31.8811,
YL_05,45,19.915,503229,5.2568,5.2551,3.096614,3.098124,31.87,31.8888,
YL_05,45,9.915,503230,5.4193,5.4195,3.110065,3.111706,31.8731,31.8914,31.884384155273438
YL_05,45,2.450,503231,5.4323,5.4334,3.110829,3.112495,31.873,31.8908,
YL_06,47,123.991,503233,5.5427,5.5407,3.181408,3.182777,32.5071,32.5245,32.5084114074707
YL_06,47,100.939,503234,5.0655,5.0658,3.113259,3.114954,32.2035,32.2226,
YL_06,47,79.997,503235,4.9327,4.9324,3.08652,3.088065,32.0353,32.0533,
YL_06,47,59.819,503236,4.9964,4.9964,3.075137,3.076789,31.8536,31.8726,
YL_06,47,50.216,503237,4.9841,4.984,3.07149,3.073115,31.8283,31.847,
YL_06,47,40.527,503238,4.9925,4.9924,3.071795,3.073425,31.8285,31.8473,
YL_06,47,31.038,503239,5.0681,5.0714,3.078638,3.080566,31.8394,31.8583,
YL_06,47,19.411,503240,5.3348,5.334,3.100561,3.102123,31.8408,31.8594,
YL_06,47,10.274,503241,5.3863,5.3861,3.10345,3.105055,31.8292,31.8476,31.846656799316406
YL_06,47,2.367,503242,5.3829,5.3827,3.103053,3.104653,31.8318,31.8501,
YL_07,49,140.308,503244,7.2355,7.2371,3.410317,3.412069,33.4033,33.4208,33.41856002807617
YL_07,49,100.938,503245,5.6402,5.6405,3.195501,3.197148,32.5835,32.6017,
YL_07,49,81.434,503246,4.9834,4.9858,3.10198,3.103983,32.1632,32.1839,
YL_07,49,60.457,503247,4.7697,4.7698,3.053851,3.055499,31.8258,31.8447,
YL_07,49,49.428,503248,4.8003,4.801,3.052776,3.054405,31.7895,31.8076,
YL_07,49,39.829,503249,4.8497,4.849,3.052165,3.05378,31.74,31.7593,
YL_07,49,29.851,503250,4.9268,4.9266,3.054806,3.056424,31.7017,31.7205,
YL_07,49,19.834,503251,5.163,5.1647,3.072782,3.074573,31.6877,31.7065,
YL_07,49,10.410,503252,5.2138,5.2135,3.076429,3.078037,31.6857,31.7043,31.6958065032959,31.697235107421875
YL_07,49,2.450,503253,5.2128,5.2128,3.076021,3.077575,31.6858,31.7035,
YL_08,51,135.508,503255,7.6777,7.677,3.43094,3.432421,33.2042,33.2208,33.20927810668945
YL_08,51,100.788,503256,7.2563,7.2569,3.363407,3.365034,32.8925,32.9095,
YL_08,51,79.966,503257,6.3949,6.3955,3.246716,3.248381,32.4424,32.4603,
YL_08,51,59.444,503258,5.0793,5.0734,3.09693,3.097919,32.0239,32.0408,
YL_08,51,50.216,503259,4.7214,4.7236,3.045327,3.047096,31.7788,31.7972,
YL_08,51,40.997,503260,5.021,5.0211,3.062953,3.064606,31.6999,31.7187,
YL_08,51,29.708,503261,5.0299,5.0316,3.062863,3.064602,31.6959,31.7143,
YL_08,51,19.345,503262,5.119,5.1192,3.068577,3.070223,31.6817,31.7003,
YL_08,51,9.688,503263,5.1273,5.1272,3.068515,3.070136,31.6778,31.6964,31.68909454345703
YL_08,51,2.847,503264,5.1327,5.1327,3.068596,3.070224,31.677,31.6956,
YL_09,53,82.756,503266,5.6999,5.6987,3.158494,3.159985,32.1177,32.1356,32.124149322509766
YL_09,53,59.762,503267,5.305,5.305,3.112985,3.114601,31.9907,32.0091,
YL_09,53,49.775,503268,4.9174,4.918,3.06917,3.070852,31.8658,31.8845,
YL_09,53,39.609,503269,4.9995,5.0004,3.071738,3.073476,31.8217,31.8407,
YL_09,53,30.689,503270,4.7486,4.7488,3.039709,3.041432,31.6977,31.7174,
YL_09,53,19.809,503271,4.8734,4.8778,3.034545,3.036292,31.5248,31.5407,
YL_09,53,9.597,503272,5.0616,5.0677,3.023914,3.024522,31.2308,31.2319,31.279077529907227
YL_09,53,2.586,503273,5.8066,5.8073,2.973996,2.975541,29.9915,30.0081,
YL_10,55,120.511,503275,5.8486,5.8482,3.180154,3.181733,32.2011,32.2193,32.20928192138672
YL_10,55,80.398,503276,4.6875,4.6875,3.045223,3.046856,31.7952,31.814,
YL_10,55,60.324,503277,4.6978,4.6985,3.037657,3.039418,31.708,31.7276,
YL_10,55,50.192,503278,4.6295,4.6293,3.024732,3.026386,31.629,31.6483,
YL_10,55,40.547,503279,4.6621,4.6618,3.022937,3.024555,31.5819,31.6009,
YL_10,55,29.932,503280,4.54,4.5398,3.006218,3.007862,31.5102,31.5295,
YL_10,55,20.061,503281,4.4656,4.4646,2.987497,2.989053,31.369,31.388,
YL_10,55,10.038,503282,4.8354,4.8228,2.971987,2.974107,30.8475,30.8835,31.06929588317871
