STATION,EVENT,PRESSURE,SAMPLE_ID,Oxy_CTD_P,Oxy_CTD_S,Oxy_W_Rep1,Oxy_W_Rep2
NEC_02,112,148.786,503589,5.184,5.1937,
NEC_02,112,125.859,503590,5.7077,5.7532,
NEC_02,112,100.435,503591,6.7258,6.7513,
NEC_02,112,75.196,503592,7.0916,7.1087,
NEC_02,112,60.426,503593,7.3475,7.3422,
NEC_02,112,49.796,503594,7.4647,7.4703,
NEC_02,112,39.930,503595,7.6921,7.7101,
NEC_02,112,30.350,503596,7.7189,7.7376,
NEC_02,112,20.441,503597,8.5515,8.5705,
NEC_02,112,10.722,503598,8.7606,8.8036,9.349,8.91
NEC_02,113,3.103,503599,8.8793,8.8828,
NEC_01,115,93.502,503601,6.8089,6.8151,6.916,6.92
NEC_01,115,75.182,503602,6.8149,6.8276,
NEC_01,115,60.275,503603,6.8315,6.8434,
NEC_01,115,50.000,503604,6.8887,6.9,
NEC_01,115,40.371,503605,7.0132,7.0128,
NEC_01,115,29.927,503606,7.2918,7.3167,
NEC_01,115,19.727,503607,7.5878,7.6105,
NEC_01,115,9.922,503608,8.5672,8.5961,8.497
NEC_01,115,3.520,503609,8.5689,8.6172,
GUL_01,117,684.613,503611,5.8005,5.8366,5.994
GUL_01,117,499.073,503612,5.7678,5.8241,
GUL_01,117,252.161,503613,5.7316,5.7492,5.926
GUL_01,117,100.052,503614,6.8144,6.8328,
GUL_01,117,78.531,503615,7.3469,7.1086,
GUL_01,117,60.142,503616,7.6667,7.6559,
GUL_01,117,48.900,503617,7.7966,7.8073,
GUL_01,117,39.804,503618,7.9281,7.872,
GUL_01,117,29.743,503619,8.2018,8.1164,
GUL_01,117,19.618,503620,8.1611,8.0815,
GUL_01,117,10.330,503621,8.1279,8.0746,8.204,8.189
GUL_01,117,2.150,503622,8.1317,8.1039,
GULD_03,119,455.299,503624,5.6983,5.6866,5.775,5.582
GULD_03,119,250.008,503625,5.845,5.8399,5.904
GULD_03,119,101.039,503626,7.0991,7.0085,
GULD_03,119,81.434,503627,7.4667,7.3969,
GULD_03,119,61.815,503628,7.769,7.6625,
GULD_03,119,51.816,503629,7.9382,7.8748,
GULD_03,119,41.825,503630,8.1486,8.0477,
GULD_03,119,32.062,503631,8.1452,8.0726,
GULD_03,119,21.976,503632,8.1458,8.0579,
GULD_03,119,11.818,503633,8.1301,8.0564,8.168
GULD_03,119,2.634,503634,8.1266,8.0782,
GUL_02,121,1075.646,503636,5.9028,5.9168,6.061,6.043
GUL_02,121,754.483,503637,5.8501,5.8238,
GUL_02,121,501.348,503638,5.7233,5.6906,
GUL_02,121,251.785,503639,5.6338,5.6117,5.706
GUL_02,121,101.222,503640,7.0969,7.028,
GUL_02,121,80.545,503641,7.4364,7.3347,
GUL_02,121,59.444,503642,7.8132,7.7601,
GUL_02,121,49.995,503643,8.0226,7.9171,
GUL_02,121,39.814,503644,8.1394,8.0363,
GUL_02,121,30.070,503645,8.1502,8.0678,
GUL_02,121,19.496,503646,8.1867,8.1038,
GUL_02,121,9.833,503647,8.0333,7.9789,8.087
GUL_02,122,2.841,503648,8.0173,7.925,
GUL_03,124,1501.348,503650,5.9188,5.9838,6.156,6.141
GUL_03,124,751.451,503651,5.7138,5.7675,
GUL_03,124,500.370,503652,5.6152,5.6835,
GUL_03,124,250.426,503653,5.3761,5.4372,5.522
GUL_03,124,99.744,503654,7.4746,7.4562,
GUL_03,124,79.836,503655,7.615,7.6126,
GUL_03,124,60.295,503656,7.7899,7.8693,
GUL_03,124,50.673,503657,7.9088,7.9543,
GUL_03,124,40.197,503658,7.9088,7.9267,
GUL_03,124,29.905,503659,8.0543,8.1645,
GUL_03,124,19.818,503660,8.2016,8.2736,
GUL_03,124,9.820,503661,8.1442,8.2257,2.901
GUL_03,125,2.848,503662,8.1276,8.1208,
GUL_04,127,1499.635,503664,5.8818,5.9514,6.188
GUL_04,127,753.717,503665,5.712,5.7772,
GUL_04,127,500.835,503666,5.5858,5.6258,
GUL_04,127,249.383,503667,5.5615,5.5931,5.74
GUL_04,127,99.478,503668,6.92,6.9244,
GUL_04,127,79.711,503669,7.1412,7.1337,
GUL_04,127,60.751,503670,7.4812,7.4557,
GUL_04,127,49.795,503671,7.6383,7.8176,
GUL_04,127,39.971,503672,7.8433,7.8347,
GUL_04,127,29.999,503673,7.9943,8.0729,
GUL_04,127,20.256,503674,8.157,8.1324,
GUL_04,127,10.237,503675,8.102,8.0814,8.283,8.293
GUL_04,128,2.569,503676,8.1247,8.1384,
LCM_01,130,30.334,503678,7.8558,7.7638,8.034
LCM_01,130,20.087,503679,7.9811,7.906,
LCM_01,130,10.388,503680,7.9406,7.8675,8.073,8.084
LCM_01,130,2.322,503681,7.9629,7.8862,
LCM_02,132,50.686,503683,7.759,7.6472,7.851,7.858
LCM_02,132,39.917,503684,7.9766,7.8603,
LCM_02,132,30.448,503685,7.9874,7.8602,
LCM_02,132,20.445,503686,8.0178,7.8736,
LCM_02,132,10.537,503687,7.963,7.7816,8.443
LCM_02,132,1.977,503688,7.978,7.801,
LCM_03,134,72.471,503690,7.7105,7.5478,7.745
LCM_03,134,60.079,503691,7.8544,7.7163,
LCM_03,134,50.031,503692,7.8727,7.7577,
LCM_03,134,40.211,503693,7.9648,7.7975,
LCM_03,134,31.068,503694,8.0036,7.8862,
LCM_03,134,20.382,503695,8.048,7.9077,
LCM_03,134,10.535,503696,7.9798,7.8475,8.068,8.076
LCM_03,134,3.250,503697,7.9739,7.8208,
LCM_04,136,399.695,503699,3.8662,3.8034,3.964,3.954
LCM_04,136,201.105,503700,6.4249,6.3536,
LCM_04,136,101.469,503701,6.9381,6.8341,
LCM_04,136,80.724,503702,7.2931,7.1704,
LCM_04,136,60.665,503703,7.6688,7.5333,
LCM_04,136,49.708,503704,7.902,7.78,
LCM_04,136,40.650,503705,7.9702,7.8462,
LCM_04,136,31.063,503706,8.0212,7.8952,
LCM_04,136,20.147,503707,8.0455,7.9317,
LCM_04,136,10.315,503708,8.0198,7.8763,8.079
LCM_04,136,2.632,503709,8.0245,7.8604,
LCM_05,138,422.380,503711,5.4602,5.3388,5.535
LCM_05,138,202.642,503712,6.0374,5.8806,
LCM_05,138,100.326,503713,7.6114,7.4143,
LCM_05,138,79.856,503714,7.7437,7.526,
LCM_05,138,59.846,503715,7.7488,7.5414,
LCM_05,138,49.732,503716,7.74,7.5376,
LCM_05,138,39.140,503717,7.8372,7.6483,
LCM_05,138,29.711,503718,8.0319,7.824,
LCM_05,138,19.861,503719,8.1383,7.9345,
LCM_05,138,9.723,503720,8.1352,7.878,8.189,8.178
LCM_05,138,2.132,503721,8.1384,7.8695,
LCM_06,140,415.927,503723,5.3226,5.1985,5.423,5.423
LCM_06,140,199.562,503724,5.5908,5.4587,
LCM_06,140,103.159,503725,7.0322,6.8037,
LCM_06,140,78.816,503726,7.7428,7.4877,
LCM_06,140,60.040,503727,7.8096,7.5464,
LCM_06,140,50.383,503728,7.895,7.6144,
LCM_06,140,39.611,503729,8.0493,7.8027,
LCM_06,140,29.386,503730,8.108,7.8399,
LCM_06,140,20.319,503731,8.0965,7.8256,
LCM_06,140,9.928,503732,8.0685,7.7679,8.125
LCM_06,140,2.664,503733,8.0553,7.7863,
LCM_07,142,405.451,503735,5.6354,5.4337,5.745
LCM_07,142,252.218,503736,5.0765,4.9165,5.241
LCM_07,142,99.964,503737,7.3202,7.042,
LCM_07,142,80.425,503738,7.4682,7.1493,
LCM_07,142,59.977,503739,7.6554,7.3639,
LCM_07,142,50.261,503740,8.2248,7.9062,
LCM_07,142,39.842,503741,8.3408,8.0174,
LCM_07,142,29.889,503742,8.3356,8.0111,
LCM_07,142,19.520,503743,8.2768,7.9633,
LCM_07,142,10.812,503744,8.2797,7.9696,8.309,8.309
LCM_07,142,3.419,503745,8.2905,7.9651,
LCM_08,144,386.555,503747,5.4117,5.2136,5.504,5.501
LCM_08,144,252.243,503748,3.9063,3.7862,4.018
LCM_08,144,99.625,503749,7.3773,7.1159,
LCM_08,144,80.395,503750,7.5729,7.2941,
LCM_08,144,59.987,503751,7.8814,7.6127,
LCM_08,144,49.656,503752,7.9115,7.6661,
LCM_08,144,40.104,503753,7.9262,7.6732,
LCM_08,144,30.994,503754,7.9949,7.7204,
LCM_08,144,20.145,503755,8.0176,7.7446,
LCM_08,144,9.682,503756,8.0322,7.7458,8.067
LCM_08,144,2.288,503757,8.0419,7.7481,
LCM_09,146,229.393,503759,5.24,5.0305,5.334
LCM_09,146,100.076,503760,7.9082,7.5944,
LCM_09,146,80.796,503761,7.9239,7.6176,
LCM_09,146,60.513,503762,8.0054,7.6407,
LCM_09,146,50.037,503763,7.9954,7.6369,
LCM_09,146,39.956,503764,8.1832,7.8429,
LCM_09,146,29.710,503765,8.4605,8.1185,
LCM_09,146,20.072,503766,8.7188,8.3548,
LCM_09,146,9.688,503767,8.7868,8.4086,8.797,8.794
LCM_09,146,3.019,503768,8.7614,8.4203,
LCM_10,149,97.035,503770,7.9125,7.5502,7.906,7.907
LCM_10,149,80.495,503771,7.9258,7.5829,
LCM_10,149,60.141,503772,8.0881,7.7459,
LCM_10,149,50.638,503773,8.2106,7.8625,
LCM_10,149,41.008,503774,8.2341,7.921,
LCM_10,149,30.648,503775,8.3749,8.027,
LCM_10,149,20.135,503776,8.4759,8.1311,
LCM_10,149,10.003,503777,8.4743,8.1461,8.51
LCM_10,149,3.318,503778,8.4774,8.1459,
LL_09,151,1504.481,503780,6.0783,5.977,
LL_09,151,997.859,503781,5.7877,5.7063,
LL_09,151,501.253,503782,5.229,5.1589,
LL_09,151,249.822,503783,5.1052,5.0429,5.232
LL_09,151,149.450,503784,5.2509,5.2026,
LL_09,151,101.955,503785,6.138,6.0586,
LL_09,151,80.411,503786,6.439,6.3606,
LL_09,151,60.050,503787,6.7363,6.6522,
LL_09,151,49.319,503788,7.1935,7.1228,
LL_09,151,40.065,503789,7.3435,7.2746,
LL_09,151,32.479,503790,7.3465,7.2853,
LL_09,151,20.810,503791,7.3651,7.2851,
LL_09,152,11.069,503792,7.3274,7.3251,7.462,7.462
LL_09,152,3.561,503793,7.3295,7.3106,
LL_07,154,731.518,503795,5.8137,5.7361,5.961
LL_07,154,490.912,503796,5.5025,5.4413,
LL_07,154,249.729,503797,4.7424,4.715,4.882
LL_07,154,151.565,503798,6.3218,6.273,
LL_07,154,100.187,503799,7.167,7.0532,
LL_07,154,77.552,503800,7.2315,7.1045,
LL_07,154,61.356,503801,7.2643,7.1589,
LL_07,154,49.742,503802,7.7169,7.6087,
LL_07,154,39.662,503803,7.8962,7.8082,
LL_07,154,30.958,503804,7.9266,7.8052,
LL_07,154,19.965,503805,7.8931,7.8087,
LL_07,154,9.741,503806,7.9248,7.816,8.017,8.004
LL_07,155,2.861,503807,7.9077,7.8118,
LL_06,157,58.891,503809,7.7803,7.6831,7.881,7.882
LL_06,157,50.595,503810,7.7648,7.6845,
LL_06,157,39.888,503811,7.764,7.6759,
LL_06,157,28.815,503812,7.8735,7.7583,
LL_06,157,20.121,503813,7.8669,7.7754,
LL_06,157,10.210,503814,7.8516,7.7797,7.919
LL_06,157,2.910,503815,7.8827,7.7733,
LL_05,159,253.587,503817,6.2764,6.1743,6.671
LL_05,159,101.208,503818,6.7017,6.5892,
LL_05,159,80.036,503819,6.7831,6.6708,
LL_05,159,60.451,503820,7.1446,7.0193,
LL_05,159,50.014,503821,7.3941,7.2681,
LL_05,159,40.014,503822,7.7909,7.6622,
LL_05,159,30.261,503823,7.8673,7.7402,
LL_05,159,20.549,503824,7.8685,7.7245,
LL_05,159,10.315,503825,7.7904,7.6725,7.877,7.878
LL_05,159,4.449,503826,7.7965,7.6848,
LL_04,161,101.090,503828,6.594,6.4584,6.68,6.682
LL_04,161,81.445,503829,6.7713,6.635,
LL_04,161,60.179,503830,7.5087,7.3614,
LL_04,161,51.018,503831,7.8172,7.6747,
LL_04,161,39.468,503832,7.8809,7.7115,
LL_04,161,29.709,503833,7.831,7.6774,
LL_04,161,20.527,503834,7.8237,7.6927,
LL_04,161,10.199,503835,7.8116,7.6965,7.915
LL_04,161,2.944,503836,7.8536,7.7038,
LL_03,163,131.150,503838,6.3085,6.1615,6.401
LL_03,163,100.459,503839,6.7075,6.5595,
LL_03,163,80.465,503840,7.3208,7.1559,
LL_03,163,61.707,503841,7.616,7.407,
LL_03,163,51.033,503842,7.7211,7.5473,
LL_03,163,38.532,503843,8.0735,7.8912,
LL_03,163,29.669,503844,8.2477,8.07,
LL_03,163,19.922,503845,8.2061,8.0444,
LL_03,163,9.266,503846,8.1908,8.05,8.285,8.141
LL_03,163,2.721,503847,8.2123,8.0209,
LL_02,165,133.190,503849,6.1404,5.9846,6.497,6.208
LL_02,165,98.391,503850,6.6418,6.4853,
LL_02,165,80.003,503851,7.2505,7.0763,
LL_02,165,61.680,503852,7.4946,7.3233,
LL_02,165,49.326,503853,7.8061,7.6344,
LL_02,165,40.674,503854,8.1052,7.9273,
LL_02,165,30.330,503855,8.2738,8.1036,
LL_02,165,19.394,503856,8.0526,7.9629,
LL_02,165,10.496,503857,8.1153,7.9652,8.202
LL_02,165,2.094,503858,8.1169,7.9369,
LL_01,167,85.336,503860,7.6355,7.4614,7.729
LL_01,167,80.841,503861,7.6607,7.4705,
LL_01,167,60.759,503862,8.0463,7.8664,
LL_01,167,49.674,503863,8.0872,7.9058,
LL_01,167,39.576,503864,8.1339,7.9458,
LL_01,167,29.220,503865,8.1611,8.0038,
LL_01,167,19.650,503866,8.2175,8.0264,
LL_01,167,9.484,503867,8.2762,8.0818,8.344,8.332
LL_01,167,2.009,503868,8.2322,8.0935,
CSL_06,169,262.171,503870,3.6474,3.5713,3.788,3.761
CSL_06,169,200.086,503871,4.7178,4.6052,
CSL_06,169,150.078,503872,6.2591,6.103,
CSL_06,169,99.892,503873,7.456,7.2502,
CSL_06,169,79.822,503874,7.7422,7.5485,
CSL_06,169,59.865,503875,7.8078,7.6247,
CSL_06,169,49.908,503876,7.7824,7.6365,
CSL_06,169,39.976,503877,7.9924,7.8302,
CSL_06,169,29.936,503878,7.9336,7.783,
CSL_06,169,19.995,503879,7.8738,7.7333,
CSL_06,169,9.879,503880,7.8904,7.7493,8.014
CSL_06,169,2.461,503881,7.8644,7.7386,
CSL_05,171,471.407,503883,3.9571,3.8856,4.103
CSL_05,171,301.414,503884,3.077,3.036,
CSL_05,171,250.688,503885,3.0143,2.9743,3.133
CSL_05,171,200.800,503886,3.3732,3.3282,
CSL_05,171,150.774,503887,4.8565,4.7722,
CSL_05,171,100.728,503888,6.7286,6.5789,
CSL_05,171,80.599,503889,7.0134,6.8668,
CSL_05,171,60.658,503890,7.5176,7.3359,
CSL_05,171,51.027,503891,7.7071,7.5008,
CSL_05,171,40.756,503892,7.9337,7.7389,
CSL_05,171,30.285,503893,7.9619,7.8123,
CSL_05,171,20.442,503894,7.9591,7.7876,
CSL_05,172,9.595,503895,8.0089,7.761,8.051,8.066
CSL_05,172,2.988,503896,8.0078,7.7624,
CSL_04,174,460.860,503898,3.8579,3.7598,4.0,3.966
CSL_04,174,300.845,503899,2.5428,2.488,
CSL_04,174,249.860,503900,2.7399,2.68,2.812
CSL_04,174,200.180,503901,3.2522,3.1792,
CSL_04,174,149.980,503902,5.2648,5.1326,
CSL_04,174,100.834,503903,6.3243,6.1752,
CSL_04,174,79.923,503904,6.8275,6.6121,
CSL_04,174,59.414,503905,7.8259,7.6321,
CSL_04,174,49.923,503906,7.8613,7.7009,
CSL_04,174,39.725,503907,7.7288,7.5335,
CSL_04,174,30.214,503908,7.8831,7.6679,
CSL_04,174,20.129,503909,8.0628,7.8721,
CSL_04,175,9.352,503910,8.0285,7.8111,8.084
CSL_04,175,3.660,503911,8.022,7.7846,
CSL_03,177,325.122,503913,3.0413,2.9611,3.137
CSL_03,177,250.443,503914,2.6781,2.6168,2.766
CSL_03,177,200.952,503915,3.6048,3.5186,
CSL_03,177,150.123,503916,5.4912,5.3776,
CSL_03,177,100.422,503917,6.5477,6.4032,
CSL_03,177,80.460,503918,7.2266,7.0199,
CSL_03,177,59.744,503919,7.9195,7.7258,
CSL_03,177,50.284,503920,7.7906,7.6508,
CSL_03,177,39.938,503921,8.0668,7.8875,
CSL_03,177,29.494,503922,8.2701,8.0959,
CSL_03,177,19.865,503923,8.0714,7.8944,
CSL_03,177,9.854,503924,8.2037,8.0283,8.318,8.308
CSL_03,178,3.092,503925,8.2214,8.0559,
CSL_02,179,176.303,503927,3.3661,3.2686,3.436,3.414
CSL_02,179,151.219,503928,4.6917,4.5676,
CSL_02,179,101.275,503929,7.4471,7.2418,
CSL_02,179,79.903,503930,7.4191,7.2214,
CSL_02,179,60.792,503931,8.0157,7.7738,
CSL_02,179,50.701,503932,8.3424,8.1399,
CSL_02,179,39.817,503933,8.2696,8.0294,
CSL_02,179,30.075,503934,8.308,8.0918,
CSL_02,179,20.050,503935,8.3422,8.116,
CSL_02,179,10.001,503936,8.2715,8.0728,8.781
CSL_02,179,2.839,503937,8.2719,8.0612,
CSL_01,181,73.110,503939,6.3967,6.2284,6.448
CSL_01,181,61.362,503940,7.302,7.1141,
CSL_01,181,50.302,503941,8.1664,7.9538,
CSL_01,181,38.671,503942,8.3151,8.0805,
CSL_01,181,29.225,503943,8.2641,8.0711,
CSL_01,181,19.149,503944,8.2189,8.0313,
CSL_01,181,9.179,503945,8.2209,7.9986,8.322,8.322
CSL_01,181,2.359,503946,8.212,8.0295,
HL_02,184,156.696,503949,4.975,4.8768,5.197,5.179
HL_02,184,100.064,503950,7.3155,7.1508,
HL_02,184,79.799,503951,6.908,6.7378,
HL_02,184,59.676,503952,7.4238,7.2797,
HL_02,184,50.094,503953,7.4888,7.341,
HL_02,184,39.809,503954,7.444,7.2465,
HL_02,184,30.109,503955,7.6381,7.4596,
HL_02,184,19.733,503956,7.6568,7.4839,
HL_02,184,9.941,503957,7.6563,7.4985,7.794
HL_02,184,2.366,503958,7.6686,7.4687,
